"SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S02","Frijol negro DelCampo 820","0200000238710","Cereales","2028-06-10","DelCampo","145.36","5"
"S03","Té helado Gourmet GT 789","0200000056102","Bebidas","2026-03-04","Gourmet GT","137.31","440"
"S02","Pizza familiar Gourmet GT 440","0200000247030","Congelados","2028-11-17","Gourmet GT","117.49","258"
"S03","Papa BuenSabor 799","0200000152099","Verduras","2026-07-27","BuenSabor","83.56","476"
"S03","Pasta dental DelCampo 348","0200000328147","Higiene","2028-03-30","DelCampo","118.7","319"
"S06","Zanahoria NaturVida 216","0200000155648","Verduras","2027-11-06","NaturVida","98.98","22"
"S04","Croissant NaturVida 172","0200000090650","Panaderia","2026-05-25","NaturVida","15.34","13"
"S03","Mayonesa AguaPura 474","0200000523794","Condimentos","2027-10-06","AguaPura","21.14","396"
"S05","Salami Gourmet GT 475","0200000426279","Embutidos","2028-06-19","Gourmet GT","15.79","222"
"S04","Shampoo Gourmet GT 478","0200000313200","Higiene","2026-04-01","Gourmet GT","133.25","207"
"S02","Bistec BuenSabor 360","0200000120225","Carnes","2025-10-07","BuenSabor","134.77","374"
"S05","Naranja Delicias 737","0200000183993","Frutas","2027-07-13","Delicias","79.43","84"
"S06","Pizza familiar NaturVida 572","0200000246171","Congelados","2025-04-15","NaturVida","71.53","230"
"S04","Té helado Selecta 207","0200000060405","Bebidas","2026-12-22","Selecta","137.98","403"
"S05","Barras granola FrescoMar 229","0200000367891","Snacks","2026-12-28","FrescoMar","45.46","149"
"S01","Quinoa AguaPura 119","0200000227065","Cereales","2026-03-22","AguaPura","103.85","274"
"S03","Croissant Nutrimax 278","0200000091557","Panaderia","2025-04-07","Nutrimax","68.15","311"
"S05","Arroz blanco FrescoMar 398","0200000207979","Cereales","2025-07-31","FrescoMar","61.17","364"
"S01","Croissant FrescoMar 170","0200000090740","Panaderia","2026-07-06","FrescoMar","14.15","375"
"S03","Chuleta Gourmet GT 545","0200000122121","Carnes","2027-02-16","Gourmet GT","117.93","461"
"S05","Salami Delicias 600","0200000429615","Embutidos","2028-10-25","Delicias","88.65","99"
"S06","Comino BioNatural 110","0200000505066","Condimentos","2026-09-30","BioNatural","69.28","13"
"S01","Maní salado BioNatural 698","0200000354559","Snacks","2026-10-18","BioNatural","122.76","406"
"S03","Jugo de mango AguaPura 232","0200000061240","Bebidas","2025-09-23","AguaPura","22.4","459"
"S03","Queso fresco Delicias 646","0200000014288","Lacteos","2026-06-10","Delicias","21.27","463"
"S03","Atún en lata DelCampo 287","0200000387462","Conservas","2028-05-23","DelCampo","104.04","399"
"S04","Chocolates Selecta 206","0200000377859","Snacks","2027-03-24","Selecta","15.25","276"
"S04","Piña Gourmet GT 915","0200000194720","Frutas","2025-03-15","Gourmet GT","40.61","329"
"S04","Papa AguaPura 498","0200000153456","Verduras","2026-08-24","AguaPura","30.36","73"
"S03","Maní salado Gourmet GT 309","0200000361656","Snacks","2026-02-03","Gourmet GT","53.02","449"
"S02","Tomate Selecta 278","0200000136735","Verduras","2025-04-13","Selecta","44.95","157"
"S01","Quinoa NaturVida 830","0200000232798","Cereales","2026-04-24","NaturVida","75.53","367"
"S05","Margarina BuenSabor 179","0200000478501","Aceites","2027-10-25","BuenSabor","69.82","463"
"S04","Aceite de oliva Delicias 870","0200000457121","Aceites","2028-04-07","Delicias","34.92","183"
"S05","Yogur natural DelCampo 468","0200000020958","Lacteos","2027-08-07","DelCampo","39.4","145"
"S06","Lasagna FrescoMar 370","0200000272506","Congelados","2028-09-02","FrescoMar","66.25","218"
"S04","Pimienta AguaPura 816","0200000493974","Condimentos","2027-01-30","AguaPura","66.81","310"
"S04","Agua purificada NaturVida 127","0200000040702","Bebidas","2028-05-30","NaturVida","54.86","77"
"S02","Yogur natural Delicias 988","0200000020529","Lacteos","2027-03-08","Delicias","127.91","364"
"S05","Pizza familiar Gourmet GT 396","0200000247953","Congelados","2025-11-18","Gourmet GT","32.7","66"
"S06","Suavizante Selecta 854","0200000294245","Limpieza","2027-10-27","Selecta","121.81","35"
"S02","Jugo de naranja Delicias 781","0200000044427","Bebidas","2028-05-17","Delicias","68.09","13"
"S05","Atún en lata DelCampo 243","0200000387781","Conservas","2027-08-20","DelCampo","73.73","379"
"S05","Bolsas basura Delicias 774","0200000310337","Limpieza","2026-03-12","Delicias","71.22","249"
"S02","Maní salado DelCampo 683","0200000359243","Snacks","2028-03-03","DelCampo","66.22","192"
"S01","Banano FrescoMar 681","0200000175856","Frutas","2026-02-24","FrescoMar","123.3","290"
"S02","Filete AguaPura 353","0200000131087","Carnes","2026-07-15","AguaPura","111.94","302"
"S05","Maní salado AguaPura 821","0200000357419","Snacks","2027-03-02","AguaPura","28.38","70"
"S04","Tomate en lata Nutrimax 772","0200000394917","Conservas","2027-07-26","Nutrimax","146.21","273"
"S01","Aceite de oliva Nutrimax 193","0200000456769","Aceites","2027-07-25","Nutrimax","2.81","416"
"S01","Blanqueador AguaPura 817","0200000286237","Limpieza","2027-03-03","AguaPura","4.43","62"
"S01","Crema NaturVida 462","0200000032682","Lacteos","2026-10-12","NaturVida","26.68","354"
"S06","Aceite vegetal Delicias 796","0200000463464","Aceites","2026-09-01","Delicias","15.71","379"
"S06","Lasagna DelCampo 846","0200000273600","Congelados","2026-01-19","DelCampo","145.73","216"
"S01","Papas congeladas AguaPura 914","0200000263436","Congelados","2027-09-23","AguaPura","127.64","233"
"S03","Blanqueador FrescoMar 368","0200000283125","Limpieza","2025-10-07","FrescoMar","135.89","77"
"S06","Caramelos FrescoMar 737","0200000380052","Snacks","2026-05-07","FrescoMar","14.9","281"
"S03","Queso fresco Gourmet GT 194","0200000010855","Lacteos","2027-02-03","Gourmet GT","29.23","24"
"S06","Queso fresco BuenSabor 492","0200000012488","Lacteos","2025-06-14","BuenSabor","46.22","389"
"S06","Filete BuenSabor 947","0200000132007","Carnes","2025-04-21","BuenSabor","18.29","491"
"S05","Leche entera BuenSabor 720","0200000003680","Lacteos","2027-01-03","BuenSabor","70.75","31"
"S02","Chorizo NaturVida 395","0200000435419","Embutidos","2025-08-09","NaturVida","79.4","439"
"S05","Filete Nutrimax 691","0200000129474","Carnes","2026-04-11","Nutrimax","127.16","97"
"S06","Carne molida BuenSabor 195","0200000112140","Carnes","2028-07-07","BuenSabor","67.64","447"
"S04","Tomate BioNatural 298","0200000137038","Verduras","2025-09-08","BioNatural","115.46","449"
"S06","Quinoa AguaPura 407","0200000233501","Cereales","2025-09-08","AguaPura","8.61","299"
"S03","Frijol negro BuenSabor 999","0200000234389","Cereales","2025-11-20","BuenSabor","121.06","86"
"S03","Comino Gourmet GT 344","0200000502641","Condimentos","2026-03-03","Gourmet GT","50.45","432"
"S03","Pechuga de pollo NaturVida 970","0200000102980","Carnes","2027-02-15","NaturVida","56.27","399"
"S02","Croissant Delicias 332","0200000089625","Panaderia","2027-11-29","Delicias","133.58","149"
"S04","Atún en lata Gourmet GT 210","0200000386342","Conservas","2028-01-27","Gourmet GT","37.35","108"
"S06","Mantequilla Delicias 780","0200000022132","Lacteos","2027-12-25","Delicias","27.5","43"
"S03","Agua purificada DelCampo 374","0200000040324","Bebidas","2026-06-07","DelCampo","135.28","348"
"S03","Nuggets FrescoMar 173","0200000248216","Congelados","2028-01-11","FrescoMar","93.19","73"
"S06","Helado vainilla AguaPura 332","0200000260680","Congelados","2025-07-17","AguaPura","79.57","412"
"S02","Esponja Gourmet GT 817","0200000300847","Limpieza","2025-01-27","Gourmet GT","58.46","398"
"S01","Pepperoni Selecta 843","0200000449023","Embutidos","2026-09-28","Selecta","99.93","300"
"S05","Jabón de baño AguaPura 842","0200000321843","Higiene","2025-09-10","AguaPura","28.46","181"
"S04","Sal FrescoMar 326","0200000489193","Condimentos","2027-02-08","FrescoMar","130.4","249"
"S01","Leche entera AguaPura 437","0200000006114","Lacteos","2026-02-16","AguaPura","22.53","212"
"S05","Bolsas basura BuenSabor 450","0200000306018","Limpieza","2027-08-29","BuenSabor","149.12","401"
"S03","Arroz blanco Nutrimax 981","0200000210256","Cereales","2026-09-01","Nutrimax","108.45","453"
"S02","Té helado DelCampo 141","0200000059151","Bebidas","2027-08-31","DelCampo","28.39","52"
"S03","Tostadas FrescoMar 902","0200000095433","Panaderia","2027-11-26","FrescoMar","38.21","431"
"S04","Mayonesa BioNatural 614","0200000520824","Condimentos","2027-11-20","BioNatural","17.76","242"
"S06","Jamón cocido BioNatural 191","0200000423388","Embutidos","2028-03-19","BioNatural","67.02","427"
"S06","Refresco cola AguaPura 694","0200000052880","Bebidas","2027-05-15","AguaPura","119.53","10"
"S03","Aceite de coco AguaPura 672","0200000471313","Aceites","2025-05-10","AguaPura","54.28","136"
"S01","Bolsas basura Nutrimax 370","0200000312153","Limpieza","2025-09-02","Nutrimax","98.19","16"
"S06","Jugo de mango NaturVida 321","0200000063922","Bebidas","2026-03-27","NaturVida","109.91","315"
"S05","Suavizante NaturVida 959","0200000298074","Limpieza","2027-12-26","NaturVida","35.04","324"
"S06","Jugo de naranja Delicias 446","0200000047405","Bebidas","2028-11-27","Delicias","149.43","48"
"S03","Nuggets DelCampo 973","0200000253218","Congelados","2028-04-21","DelCampo","27.39","312"
"S04","Maní salado Gourmet GT 268","0200000357540","Snacks","2028-07-31","Gourmet GT","6.19","63"
"S02","Refresco cola FrescoMar 113","0200000047847","Bebidas","2026-08-11","FrescoMar","149.6","430"
"S04","Jabón de baño Delicias 552","0200000319507","Higiene","2027-11-15","Delicias","146.58","61"
"S02","Piña FrescoMar 610","0200000189827","Frutas","2026-01-08","FrescoMar","120.92","289"
"S05","Papas fritas Delicias 395","0200000348053","Snacks","2027-07-13","Delicias","84.73","116"
"S05","Jamón cocido AguaPura 753","0200000423064","Embutidos","2026-12-17","AguaPura","132.35","31"
"S06","Aceite de oliva BuenSabor 452","0200000454941","Aceites","2027-06-12","BuenSabor","97.31","12"
"S05","Pepperoni BuenSabor 235","0200000450015","Embutidos","2027-10-14","BuenSabor","44.58","191"
"S01","Pizza familiar FrescoMar 447","0200000243186","Congelados","2028-01-25","FrescoMar","117.47","409"
"S05","Filete NaturVida 447","0200000128350","Carnes","2026-05-07","NaturVida","60.61","457"
"S04","Mermelada Selecta 752","0200000407811","Conservas","2027-12-04","Selecta","37.69","448"
"S01","Chorizo FrescoMar 887","0200000439724","Embutidos","2028-01-09","FrescoMar","128.1","319"
"S04","Granola DelCampo 330","0200000223302","Cereales","2028-01-05","DelCampo","38.33","191"
"S05","Queso fresco Selecta 111","0200000010208","Lacteos","2026-11-23","Selecta","88.89","29"
"S02","Arroz blanco AguaPura 264","0200000210985","Cereales","2025-10-09","AguaPura","85.74","392"
"S04","Banano NaturVida 591","0200000173261","Frutas","2025-04-11","NaturVida","14.89","53"
"S06","Pechuga de pollo Gourmet GT 508","0200000104624","Carnes","2027-12-01","Gourmet GT","117.08","454"
"S01","Mermelada NaturVida 278","0200000409373","Conservas","2027-10-11","NaturVida","103.74","170"
"S01","Tomate NaturVida 675","0200000137687","Verduras","2028-11-03","NaturVida","75.32","283"
"S03","Jamón cocido Selecta 758","0200000422217","Embutidos","2026-10-20","Selecta","39.11","420"
"S01","Mantequilla AguaPura 137","0200000023408","Lacteos","2026-04-16","AguaPura","9.54","266"
"S01","Jamón cocido DelCampo 709","0200000420511","Embutidos","2027-08-21","DelCampo","145.81","277"
"S05","Aceite vegetal DelCampo 317","0200000465755","Aceites","2025-06-03","DelCampo","148.78","349"
"S01","Caramelos Gourmet GT 414","0200000381820","Snacks","2027-11-23","Gourmet GT","21.8","469"
"S03","Esponja Gourmet GT 913","0200000300314","Limpieza","2026-09-21","Gourmet GT","53.98","367"
"S04","Té helado Nutrimax 616","0200000054890","Bebidas","2026-05-28","Nutrimax","8.82","337"
"S04","Chuleta FrescoMar 715","0200000127008","Carnes","2025-03-23","FrescoMar","4.61","315"
"S02","Papel higiénico AguaPura 305","0200000345644","Higiene","2026-12-18","AguaPura","41.74","191"
"S06","Blanqueador Gourmet GT 906","0200000284848","Limpieza","2027-06-18","Gourmet GT","68.45","149"
"S06","Maní salado Selecta 215","0200000354103","Snacks","2028-11-19","Selecta","67.2","485"
"S01","Galletas Nutrimax 210","0200000083821","Panaderia","2027-05-20","Nutrimax","147.19","19"
"S06","Carne molida NaturVida 280","0200000107567","Carnes","2025-06-21","NaturVida","32.94","49"
"S01","Papel higiénico Nutrimax 420","0200000345987","Higiene","2025-11-27","Nutrimax","56.07","101"
"S06","Shampoo NaturVida 265","0200000314170","Higiene","2026-12-23","NaturVida","126.24","353"
"S04","Yogur natural BuenSabor 370","0200000017524","Lacteos","2027-05-04","BuenSabor","112.92","383"
"S01","Margarina FrescoMar 626","0200000475352","Aceites","2025-06-22","FrescoMar","68.47","119"
"S05","Zanahoria AguaPura 719","0200000154505","Verduras","2027-11-06","AguaPura","92.5","478"
"S06","Atún en lata AguaPura 458","0200000388745","Conservas","2026-12-25","AguaPura","67.32","53"
"S05","Pan blanco BuenSabor 406","0200000068343","Panaderia","2027-01-05","BuenSabor","40.23","206"
"S05","Pan integral NaturVida 286","0200000072620","Panaderia","2027-05-28","NaturVida","98.73","331"
"S04","Pan blanco Delicias 384","0200000069315","Panaderia","2028-07-13","Delicias","111.04","251"
"S03","Piña AguaPura 304","0200000191881","Frutas","2027-12-22","AguaPura","17.51","241"
"S05","Salami Selecta 776","0200000431930","Embutidos","2025-08-18","Selecta","99.19","124"
"S05","Chorizo BioNatural 977","0200000433833","Embutidos","2026-04-07","BioNatural","32.78","163"
"S04","Papel higiénico FrescoMar 364","0200000343382","Higiene","2026-01-29","FrescoMar","143.56","72"
"S06","Comino FrescoMar 504","0200000509111","Condimentos","2028-11-27","FrescoMar","27.43","211"
"S03","Barras granola DelCampo 907","0200000366743","Snacks","2027-02-16","DelCampo","31.8","152"
"S02","Bistec DelCampo 981","0200000117120","Carnes","2027-02-11","DelCampo","44.96","329"
"S06","Blanqueador BuenSabor 748","0200000285770","Limpieza","2028-06-03","BuenSabor","140.21","231"
"S04","Crema Delicias 175","0200000036311","Lacteos","2026-12-01","Delicias","26.93","124"
"S06","Queso fresco DelCampo 722","0200000008197","Lacteos","2025-07-17","DelCampo","141.33","68"
"S02","Mango BuenSabor 830","0200000203527","Frutas","2028-11-19","BuenSabor","3.91","371"
"S02","Zanahoria Gourmet GT 575","0200000159050","Verduras","2028-01-04","Gourmet GT","23.79","122"
"S06","Chuleta NaturVida 790","0200000121785","Carnes","2025-09-20","NaturVida","57.07","335"
"S03","Detergente Gourmet GT 834","0200000279865","Limpieza","2026-09-25","Gourmet GT","110.5","461"
"S06","Blanqueador FrescoMar 640","0200000288871","Limpieza","2027-11-02","FrescoMar","116.02","117"
"S02","Margarina BuenSabor 962","0200000474125","Aceites","2028-06-18","BuenSabor","72.15","417"
"S05","Chocolates BuenSabor 266","0200000371157","Snacks","2025-07-08","BuenSabor","15.73","89"
"S05","Yogur natural NaturVida 159","0200000018870","Lacteos","2028-02-16","NaturVida","63.97","194"
"S02","Jugo de mango NaturVida 561","0200000063413","Bebidas","2027-07-28","NaturVida","32.37","273"
"S02","Leche entera DelCampo 865","0200000003813","Lacteos","2025-12-30","DelCampo","119.3","309"
"S06","Suavizante BioNatural 267","0200000296515","Limpieza","2027-07-16","BioNatural","114.11","241"
"S03","Mayonesa Nutrimax 283","0200000522115","Condimentos","2027-02-13","Nutrimax","134.94","392"
"S05","Carne molida NaturVida 552","0200000112081","Carnes","2027-12-25","NaturVida","102.5","223"
"S03","Mayonesa BioNatural 365","0200000523144","Condimentos","2025-04-14","BioNatural","97.43","77"
"S01","Jugo de naranja AguaPura 216","0200000041912","Bebidas","2028-11-17","AguaPura","99.48","46"
"S05","Tomate Gourmet GT 320","0200000140895","Verduras","2025-11-04","Gourmet GT","107.6","181"
"S01","Pimienta Delicias 672","0200000500707","Condimentos","2028-11-17","Delicias","22.66","480"
"S03","Carne molida Delicias 247","0200000109390","Carnes","2025-06-09","Delicias","36.73","263"
"S01","Helado vainilla BioNatural 152","0200000258311","Congelados","2027-06-18","BioNatural","7.51","485"
"S01","Sal Delicias 587","0200000493825","Condimentos","2026-03-17","Delicias","44.14","191"
"S06","Tomate Selecta 550","0200000136368","Verduras","2026-09-17","Selecta","79.47","158"
"S05","Pechuga de pollo BioNatural 720","0200000104151","Carnes","2026-02-03","BioNatural","29.3","195"
"S01","Pan integral Delicias 134","0200000076144","Panaderia","2028-10-15","Delicias","144.83","466"
"S01","Bolsas basura Nutrimax 693","0200000307004","Limpieza","2027-04-01","Nutrimax","57.58","283"
"S02","Helado vainilla Selecta 827","0200000258773","Congelados","2028-11-08","Selecta","106.77","195"
"S06","Jamón cocido DelCampo 500","0200000423042","Embutidos","2026-07-01","DelCampo","124.9","201"
"S05","Tocino NaturVida 266","0200000441290","Embutidos","2026-03-03","NaturVida","12.09","431"
"S03","Desodorante DelCampo 828","0200000334827","Higiene","2025-06-08","DelCampo","111.19","395"
"S06","Brócoli Selecta 883","0200000162833","Verduras","2025-07-23","Selecta","13.39","419"
"S06","Lasagna BioNatural 675","0200000276460","Congelados","2028-02-24","BioNatural","124.31","302"
"S06","Crema FrescoMar 901","0200000029007","Lacteos","2028-03-06","FrescoMar","119.74","125"
"S04","Aceite de oliva DelCampo 397","0200000458244","Aceites","2027-03-04","DelCampo","33.3","481"
"S02","Lasagna Nutrimax 508","0200000277349","Congelados","2026-04-12","Nutrimax","24.12","406"
"S06","Galletas Delicias 442","0200000082709","Panaderia","2028-08-13","Delicias","98.95","408"
"S01","Leche entera Selecta 846","0200000001193","Lacteos","2028-12-05","Selecta","59.0","355"
"S04","Jugo de mango Gourmet GT 665","0200000061788","Bebidas","2027-06-09","Gourmet GT","21.43","160"
"S04","Carne molida Delicias 358","0200000111026","Carnes","2027-02-17","Delicias","132.63","360"
"S06","Agua purificada BioNatural 596","0200000036996","Bebidas","2025-07-25","BioNatural","33.24","442"
"S02","Pechuga de pollo AguaPura 938","0200000106630","Carnes","2026-06-07","AguaPura","101.19","434"
"S03","Esponja AguaPura 157","0200000303560","Limpieza","2025-04-20","AguaPura","38.47","101"
"S01","Mayonesa Delicias 124","0200000519844","Condimentos","2026-07-06","Delicias","99.14","241"
"S04","Jugo de naranja Delicias 536","0200000045479","Bebidas","2026-10-20","Delicias","119.62","391"
"S01","Mantequilla Gourmet GT 302","0200000024587","Lacteos","2028-12-08","Gourmet GT","116.9","93"
"S03","Barras granola BuenSabor 838","0200000364791","Snacks","2027-07-12","BuenSabor","2.55","161"
"S05","Cebolla NaturVida 153","0200000145112","Verduras","2026-09-26","NaturVida","65.24","428"
"S04","Carne molida DelCampo 243","0200000113225","Carnes","2027-02-24","DelCampo","98.18","165"
"S02","Tocino Nutrimax 971","0200000444709","Embutidos","2025-07-08","Nutrimax","9.84","209"
"S06","Miel Gourmet GT 140","0200000413541","Conservas","2028-10-20","Gourmet GT","50.42","227"
"S02","Frijol negro Nutrimax 495","0200000234750","Cereales","2028-07-17","Nutrimax","58.19","155"
"S01","Agua purificada AguaPura 163","0200000039645","Bebidas","2025-04-13","AguaPura","48.99","478"
"S05","Pasta dental Delicias 645","0200000331853","Higiene","2025-06-26","Delicias","54.1","487"
"S05","Chorizo BuenSabor 506","0200000436896","Embutidos","2028-03-10","BuenSabor","113.11","359"
"S04","Mantequilla Gourmet GT 848","0200000028068","Lacteos","2027-02-11","Gourmet GT","139.64","123"
"S06","Croissant NaturVida 258","0200000086713","Panaderia","2027-08-20","NaturVida","7.36","186"
"S01","Pan blanco Nutrimax 689","0200000066529","Panaderia","2026-02-16","Nutrimax","123.96","279"
"S04","Avena NaturVida 727","0200000214508","Cereales","2026-06-20","NaturVida","103.58","94"
"S06","Desodorante Selecta 174","0200000337117","Higiene","2026-03-10","Selecta","58.87","460"
"S01","Pasta dental Delicias 608","0200000326624","Higiene","2028-01-12","Delicias","78.01","160"
"S03","Salsa de tomate Delicias 612","0200000516063","Condimentos","2028-07-09","Delicias","103.91","477"
"S03","Comino FrescoMar 663","0200000505600","Condimentos","2027-12-21","FrescoMar","130.0","39"
"S01","Margarina Gourmet GT 707","0200000477976","Aceites","2026-08-30","Gourmet GT","50.45","450"
"S06","Croissant BuenSabor 424","0200000088567","Panaderia","2025-10-14","BuenSabor","74.72","189"
"S04","Papas congeladas Nutrimax 867","0200000262936","Congelados","2026-06-11","Nutrimax","131.85","420"
"S03","Galletas NaturVida 279","0200000084550","Panaderia","2028-04-22","NaturVida","57.47","192"
"S03","Papa BioNatural 806","0200000147972","Verduras","2027-08-31","BioNatural","149.68","233"
"S02","Tostadas BuenSabor 145","0200000093013","Panaderia","2028-08-27","BuenSabor","78.5","166"
"S01","Frijoles refritos DelCampo 383","0200000399273","Conservas","2026-02-01","DelCampo","55.33","461"
"S06","Chorizo Nutrimax 161","0200000439093","Embutidos","2028-01-29","Nutrimax","72.78","475"
"S05","Sal Selecta 777","0200000490602","Condimentos","2025-05-28","Selecta","147.65","301"
"S05","Caramelos NaturVida 637","0200000383140","Snacks","2028-12-15","NaturVida","95.54","331"
"S01","Croissant DelCampo 394","0200000086862","Panaderia","2026-06-15","DelCampo","98.51","301"
"S05","Salsa de tomate FrescoMar 115","0200000511986","Condimentos","2028-09-11","FrescoMar","12.71","471"
"S01","Avena Delicias 380","0200000213508","Cereales","2025-12-17","Delicias","148.25","228"
"S02","Aceite de oliva AguaPura 902","0200000455439","Aceites","2026-06-11","AguaPura","105.7","303"
"S02","Papas congeladas BioNatural 364","0200000264490","Congelados","2026-09-04","BioNatural","126.95","35"
"S04","Queso fresco Delicias 335","0200000011594","Lacteos","2026-04-08","Delicias","48.43","340"
"S06","Leche entera Delicias 157","0200000007399","Lacteos","2028-05-13","Delicias","21.81","447"
"S05","Tocino Delicias 782","0200000443814","Embutidos","2028-05-05","Delicias","102.61","85"
"S05","Papas congeladas FrescoMar 640","0200000268293","Congelados","2028-02-26","FrescoMar","97.45","496"
"S02","Tomate Gourmet GT 296","0200000140327","Verduras","2025-10-26","Gourmet GT","99.44","7"
"S03","Pasta dental AguaPura 385","0200000328999","Higiene","2027-02-04","AguaPura","26.35","57"
"S06","Manzana NaturVida 299","0200000170950","Frutas","2025-04-16","NaturVida","121.25","405"
"S06","Agua purificada Selecta 271","0200000037620","Bebidas","2027-10-31","Selecta","98.59","349"
"S04","Mermelada BioNatural 537","0200000410088","Conservas","2025-11-09","BioNatural","63.71","108"
"S06","Papel higiénico AguaPura 365","0200000346727","Higiene","2026-02-07","AguaPura","10.0","112"
"S06","Bistec BioNatural 248","0200000119823","Carnes","2025-11-13","BioNatural","11.12","275"
"S02","Croissant Selecta 775","0200000092359","Panaderia","2025-03-29","Selecta","123.55","311"
"S05","Chuleta Selecta 961","0200000125950","Carnes","2028-04-21","Selecta","65.91","114"
"S03","Naranja Nutrimax 343","0200000186970","Frutas","2026-03-09","Nutrimax","5.82","338"
"S03","Jabón de baño Nutrimax 433","0200000321581","Higiene","2025-10-06","Nutrimax","39.55","313"
"S06","Shampoo FrescoMar 354","0200000315890","Higiene","2026-05-29","FrescoMar","83.76","157"
"S02","Banano Nutrimax 525","0200000176769","Frutas","2026-01-21","Nutrimax","66.22","370"
"S05","Crema FrescoMar 545","0200000034749","Lacteos","2025-02-28","FrescoMar","3.14","488"
"S02","Papa Nutrimax 970","0200000149378","Verduras","2026-09-11","Nutrimax","50.59","91"
"S02","Sal AguaPura 109","0200000493514","Condimentos","2025-07-09","AguaPura","45.66","389"
"S06","Frijoles refritos Nutrimax 776","0200000401709","Conservas","2028-08-11","Nutrimax","96.47","450"
"S03","Barras granola FrescoMar 519","0200000361915","Snacks","2025-02-13","FrescoMar","135.66","183"
"S05","Lasagna Nutrimax 943","0200000272259","Congelados","2027-11-18","Nutrimax","85.19","81"
"S03","Bolsas basura FrescoMar 470","0200000305093","Limpieza","2028-02-06","FrescoMar","33.59","164"
"S06","Barras granola Delicias 228","0200000370450","Snacks","2027-12-12","Delicias","134.12","28"
"S03","Nuggets BuenSabor 187","0200000252422","Congelados","2025-09-13","BuenSabor","47.66","168"
"S02","Miel BioNatural 759","0200000417025","Conservas","2027-01-18","BioNatural","110.55","345"
"S02","Jugo de naranja BioNatural 810","0200000046001","Bebidas","2025-08-05","BioNatural","81.35","451"
"S03","Aceite vegetal Nutrimax 705","0200000463094","Aceites","2027-09-22","Nutrimax","126.31","197"
"S06","Filete AguaPura 286","0200000132949","Carnes","2025-06-29","AguaPura","35.5","294"
"S01","Helado vainilla Nutrimax 276","0200000256378","Congelados","2028-11-28","Nutrimax","7.0","21"
"S06","Granola FrescoMar 275","0200000225799","Cereales","2027-10-30","FrescoMar","96.58","199"
"S01","Brócoli Nutrimax 178","0200000161990","Verduras","2026-05-07","Nutrimax","25.2","129"
"S05","Nuggets DelCampo 558","0200000249702","Congelados","2026-09-08","DelCampo","105.72","424"
"S01","Bistec BuenSabor 787","0200000117457","Carnes","2028-03-11","BuenSabor","42.21","250"
"S02","Salsa de tomate FrescoMar 711","0200000512010","Condimentos","2026-05-21","FrescoMar","56.83","367"
"S04","Pizza familiar BioNatural 891","0200000244606","Congelados","2027-11-24","BioNatural","111.81","106"
"S04","Quinoa NaturVida 118","0200000228359","Cereales","2026-03-17","NaturVida","137.42","164"
"S05","Aceite de oliva NaturVida 453","0200000458281","Aceites","2025-02-12","NaturVida","96.54","76"
"S02","Frijol negro Nutrimax 224","0200000237548","Cereales","2026-05-25","Nutrimax","5.29","447"
"S05","Bolsas basura BioNatural 360","0200000310254","Limpieza","2025-05-25","BioNatural","56.47","14"
"S05","Bistec AguaPura 134","0200000118051","Carnes","2025-06-28","AguaPura","32.25","450"
"S03","Naranja Delicias 685","0200000188703","Frutas","2028-06-07","Delicias","133.41","100"
"S03","Comino Gourmet GT 175","0200000508083","Condimentos","2028-09-22","Gourmet GT","17.66","234"
"S06","Comino NaturVida 291","0200000507190","Condimentos","2025-03-15","NaturVida","43.13","178"
"S02","Chocolates BioNatural 254","0200000374574","Snacks","2028-10-26","BioNatural","113.09","297"
"S02","Salsa de tomate Selecta 544","0200000513395","Condimentos","2026-09-16","Selecta","23.17","227"
"S01","Mango FrescoMar 165","0200000200662","Frutas","2028-06-13","FrescoMar","68.14","433"
"S04","Carne molida NaturVida 292","0200000112561","Carnes","2027-12-28","NaturVida","35.69","132"
"S05","Chocolates FrescoMar 208","0200000376976","Snacks","2026-11-24","FrescoMar","137.94","52"
"S06","Papa Gourmet GT 285","0200000148574","Verduras","2025-04-21","Gourmet GT","69.83","62"
"S06","Aceite de coco FrescoMar 108","0200000472570","Aceites","2027-06-19","FrescoMar","102.02","309"
"S01","Jamón cocido DelCampo 287","0200000422320","Embutidos","2026-07-23","DelCampo","24.67","359"
"S04","Brócoli FrescoMar 189","0200000160252","Verduras","2026-10-25","FrescoMar","129.12","173"
"S03","Refresco cola FrescoMar 135","0200000050642","Bebidas","2025-05-24","FrescoMar","112.91","429"
"S05","Mantequilla Nutrimax 523","0200000022465","Lacteos","2028-04-19","Nutrimax","41.08","74"
"S03","Jamón cocido BuenSabor 376","0200000421940","Embutidos","2027-11-18","BuenSabor","74.82","191"
"S03","Agua purificada AguaPura 245","0200000040499","Bebidas","2026-06-18","AguaPura","105.25","276"
"S06","Yogur natural AguaPura 288","0200000021545","Lacteos","2027-09-09","AguaPura","124.43","484"
"S05","Blanqueador BioNatural 711","0200000287987","Limpieza","2026-09-09","BioNatural","142.38","250"
"S05","Caramelos Nutrimax 845","0200000378715","Snacks","2025-02-02","Nutrimax","81.83","313"
"S03","Tocino Delicias 343","0200000447544","Embutidos","2025-04-09","Delicias","28.66","66"
"S01","Pechuga de pollo Gourmet GT 205","0200000104311","Carnes","2027-06-08","Gourmet GT","73.57","315"
